carnegie_group,carnegie_tag,topic,expected_dist
obereg,New_England,178,0.089615184521543569996
obereg,Outlying_areas,178,0.00044488071495234972401
obereg,Plains,178,0.060241989192005976652
obereg,Rocky_Mountains,178,0.041242928616062569335
obereg,Southeast,178,0.21017147942793351131
obereg,Southwest,178,0.10065958030865044671
obereg,US_Service_schools,178,0.00014689148091533391642
obereg,Far_West,179,0.13137001189843601103
obereg,Great_Lakes,179,0.16874566166381369653
obereg,Mid_East,179,0.19746747953380020424
obereg,New_England,179,0.089468972076688263844
obereg,Outlying_areas,179,0.00044184266573548437802
obereg,Plains,179,0.06033229680653504223
obereg,Rocky_Mountains,179,0.04120937793454827369
obereg,Southeast,179,0.21017183012127814105
obereg,Southwest,179,0.10064702392474511969
obereg,US_Service_schools,179,0.0001455033744198259567
obereg,Far_West,180,0.13136984863570210867
obereg,Great_Lakes,180,0.16874924303364872893
obereg,Mid_East,180,0.19745651045753555561
obereg,New_England,180,0.08949559027322175716
obereg,Outlying_areas,180,0.00044275666845946576853
obereg,Plains,180,0.06030694201570641456
obereg,Rocky_Mountains,180,0.041200281380722099096
obereg,Southeast,180,0.21015613832506188974
obereg,Southwest,180,0.10067677705503770278
obereg,US_Service_schools,180,0.00014591215490429888929
obereg,Far_West,181,0.13136060265971637375
obereg,Great_Lakes,181,0.16876191197816414665
obereg,Mid_East,181,0.1974872260412991455
obereg,New_England,181,0.08942813243618490308
obereg,Outlying_areas,181,0.0004416815089338248259
obereg,Plains,181,0.06033761897932150714
obereg,Rocky_Mountains,181,0.041168456292467298973
obereg,Southeast,181,0.21016260825539737632
obereg,Southwest,181,0.100706258818766376266
obereg,US_Service_schools,181,0.00014550302974905573018
obereg,Far_West,182,0.13136152710266535517
obereg,Great_Lakes,182,0.16875861896181415276
obereg,Mid_East,182,0.19747410014876594473
obereg,New_England,182,0.08945273169498414886
obereg,Outlying_areas,182,0.00044181401385105095747
obereg,Plains,182,0.060325549751862379463
obereg,Rocky_Mountains,182,0.04117909841851715638
obereg,Southeast,182,0.21016453581839321751
obereg,Southwest,182,0.10069636741106665539
obereg,US_Service_schools,182,0.00014565667807993751183
obereg,Far_West,183,0.13137066674963820859
obereg,Great_Lakes,183,0.16874630348318894982
obereg,Mid_East,183,0.19746934787713281211
obereg,New_England,183,0.08945760066063868861
obereg,Outlying_areas,183,0.00044272103762299407
obereg,Plains,183,0.060323880256772459745
obereg,Rocky_Mountains,183,0.041187567232691711085
obereg,Southeast,183,0.21016393407495482952
obereg,Southwest,183,0.10069233881745560846
obereg,US_Service_schools,183,0.00014563980990369017228
obereg,Far_West,184,0.13136784756590770898
obereg,Great_Lakes,184,0.16876673823428670354
obereg,Mid_East,184,0.19748953670317922855
obereg,New_England,184,0.08944292189897488594
obereg,Outlying_areas,184,0.00044110917111069202276
obereg,Plains,184,0.060335088315660012685
obereg,Rocky_Mountains,184,0.04118323533361484584
obereg,Southeast,184,0.21015312886182433066
obereg,Southwest,184,0.10067491742014680344
obereg,US_Service_schools,184,0.0001454764952948035391
obereg,Far_West,185,0.13136841066865992588
obereg,Great_Lakes,185,0.16878614115421174581
obereg,Mid_East,185,0.19752785621766481912
obereg,New_England,185,0.08938965893222828001
obereg,Outlying_areas,185,0.0004397343958404618617
obereg,Plains,185,0.060367094232277920044
obereg,Rocky_Mountains,185,0.041166170990232784238
obereg,Southeast,185,0.21014061886771073656
obereg,Southwest,185,0.10066931878254031385
obereg,US_Service_schools,185,0.0001449957586329245314
obereg,Far_West,186,0.13136381373904219719
obereg,Great_Lakes,186,0.16874275532604237359
obereg,Mid_East,186,0.19744211489305818148
obereg,New_England,186,0.08951611858030458338
obereg,Outlying_areas,186,0.0004433121399274411647
obereg,Plains,186,0.060294003220750690635
obereg,Rocky_Mountains,186,0.041200280554171961446
obereg,Southeast,186,0.21016473488565910507
obereg,Southwest,186,0.10068670547754684723
obereg,US_Service_schools,186,0.00014616118349659308558
obereg,Far_West,187,0.13137799899349056903
obereg,Great_Lakes,187,0.16876901508928336241
obereg,Mid_East,187,0.19748445913852991275
obereg,New_England,187,0.089461002866068381885
obereg,Outlying_areas,187,0.0004415908511367490697
obereg,Plains,187,0.060308782957718755058
obereg,Rocky_Mountains,187,0.041176923542064178184
obereg,Southeast,187,0.21013818480441174632
obereg,Southwest,187,0.100696267906365761816
obereg,US_Service_schools,187,0.00014577385093058329463
obereg,Far_West,188,0.13136949621599237659
obereg,Great_Lakes,188,0.16873646664262086557
obereg,Mid_East,188,0.19742146755179589018
obereg,New_England,188,0.08956342586365886498
obereg,Outlying_areas,188,0.00044342807972876008694
obereg,Plains,188,0.060279457006914088923
obereg,Rocky_Mountains,188,0.04123095344614221511
obereg,Southeast,188,0.21016401058538493344
obereg,Southwest,188,0.10064497913813242749
obereg,US_Service_schools,188,0.00014631546962957544657
obereg,Far_West,189,0.1313728001257370306
obereg,Great_Lakes,189,0.16871588415620935751
obereg,Mid_East,189,0.19739162085453364743
obereg,New_England,189,0.0896047953857311892
obereg,Outlying_areas,189,0.00044439511483805896071
obereg,Plains,189,0.060263083968222000043
obereg,Rocky_Mountains,189,0.041257582774671407156
obereg,Southeast,189,0.21017803254409025037
obereg,Southwest,189,0.1006252693338197332
obereg,US_Service_schools,189,0.00014653574214727347524
obereg,Far_West,190,0.13134860405540302321
obereg,Great_Lakes,190,0.16874024663752562694
obereg,Mid_East,190,0.19743119884738577004
obereg,New_England,190,0.08951556957401811297
obereg,Outlying_areas,190,0.00044252894248893029608
obereg,Plains,190,0.060314727101917079515
obereg,Rocky_Mountains,190,0.04121674114175140328
obereg,Southeast,190,0.21018843696241842716
obereg,Southwest,190,0.10065602624572908312
obereg,US_Service_schools,190,0.00014592049136253058485
obereg,Far_West,191,0.13135804154640639828
obereg,Great_Lakes,191,0.16873902087089830965
obereg,Mid_East,191,0.19744609708301154785
obereg,New_England,191,0.08949400552266612345
obereg,Outlying_areas,191,0.00044314541808643001528
obereg,Plains,191,0.060311906770376911664
obereg,Rocky_Mountains,191,0.041198378076169100273
obereg,Southeast,191,0.21017774313307342541
obereg,Southwest,191,0.10068572807655736785
obereg,US_Service_schools,191,0.00014593350275444239501
obereg,Far_West,192,0.13136771040317635195
obereg,Great_Lakes,192,0.16873153452657629616
obereg,Mid_East,192,0.19742168830909457345
obereg,New_England,192,0.08954662516470929211
obereg,Outlying_areas,192,0.0004441641083011865569
obereg,Plains,192,0.060277953828302804264
obereg,Rocky_Mountains,192,0.041213795318488558153
obereg,Southeast,192,0.21016779870603337925
obereg,Southwest,192,0.10068236632497564155
obereg,US_Service_schools,192,0.000146363310341872108
obereg,Far_West,193,0.13136301543148668473
obereg,Great_Lakes,193,0.16877014962233091352
obereg,Mid_East,193,0.19749857145220160353
obereg,New_England,193,0.08941939150070778304
obereg,Outlying_areas,193,0.00044066662167087683237
obereg,Plains,193,0.06035379611926579097
obereg,Rocky_Mountains,193,0.041179815083289523978
obereg,Southeast,193,0.21015717148757839142
obereg,Southwest,193,0.10067219240507977214
obereg,US_Service_schools,193,0.00014523027638867054529
obereg,Far_West,194,0.13135089111003539585
obereg,Great_Lakes,194,0.16875326320166515933
obereg,Mid_East,194,0.1974594504016339991
obereg,New_England,194,0.089466448986789184375
obereg,Outlying_areas,194,0.00044109011118282913382
obereg,Plains,194,0.06033891014274755088
obereg,Rocky_Mountains,194,0.041203804003551981434
obereg,Southeast,194,0.21018678359541637953
obereg,Southwest,194,0.10065386330554334357
obereg,US_Service_schools,194,0.00014549514143412352644
obereg,Far_West,195,0.13135967604391785757
obereg,Great_Lakes,195,0.16876520168143822287
obereg,Mid_East,195,0.19748037298057382668
obereg,New_England,195,0.08944480654063912751
obereg,Outlying_areas,195,0.00044172774861140520768
obereg,Plains,195,0.060326566886303421817
obereg,Rocky_Mountains,195,0.041169380176022501975
obereg,Southeast,195,0.21015797569739974068
obereg,Southwest,195,0.100708629854488685764
obereg,US_Service_schools,195,0.00014566239060523068754
obereg,Far_West,196,0.13136651210064438549
obereg,Great_Lakes,196,0.16876204696437058762
obereg,Mid_East,196,0.1974861365031148549
obereg,New_England,196,0.0894428307674935193
obereg,Outlying_areas,196,0.0004419656875247062433
obereg,Plains,196,0.060331701476628943073
obereg,Rocky_Mountains,196,0.041176071084220099978
obereg,Southeast,196,0.21015147495009395128
obereg,Southwest,196,0.10069568328236862064
obereg,US_Service_schools,196,0.00014557718354038854783
obereg,Far_West,197,0.131375991888119204
obereg,Great_Lakes,197,0.16874345641785271347
obereg,Mid_East,197,0.19745365879002344997
obereg,New_England,197,0.08950600188908025661
obereg,Outlying_areas,197,0.00044360242544210980385
obereg,Plains,197,0.060291305519966527485
obereg,Rocky_Mountains,197,0.041195681970205870645
obereg,Southeast,197,0.21014959955142514975
obereg,Southwest,197,0.100694555517136621985
obereg,US_Service_schools,197,0.00014614603074805571891
obereg,Far_West,198,0.13135826313811021586
obereg,Great_Lakes,198,0.16876352065647375721
obereg,Mid_East,198,0.19747218752532813877
obereg,New_England,198,0.08946010165986655355
obereg,Outlying_areas,198,0.0004414390195210298876
obereg,Plains,198,0.06032286353299930736
obereg,Rocky_Mountains,198,0.04118048462862472272
obereg,Southeast,198,0.21016392178220974561
obereg,Southwest,198,0.10069151209236854985
obereg,US_Service_schools,198,0.00014570596449801584434
obereg,Far_West,199,0.13133646870200706331
obereg,Great_Lakes,199,0.16874024417979760857
obereg,Mid_East,199,0.19741672775001509996
obereg,New_England,199,0.08953073135859360715
obereg,Outlying_areas,199,0.0004436050518885527101
obereg,Plains,199,0.0602905326657159844
obereg,Rocky_Mountains,199,0.04119215615937709314
obereg,Southeast,199,0.21019001731405908607
obereg,Southwest,199,0.10071312541190488307
obereg,US_Service_schools,199,0.00014639140664098184123
obereg,Far_West,200,0.13135246046130397101
obereg,Great_Lakes,200,0.16874124084926967817
obereg,Mid_East,200,0.19743592885629620218
obereg,New_England,200,0.089520933416769034015
obereg,Outlying_areas,200,0.00044340221295018848963
obereg,Plains,200,0.060297888229223319572
obereg,Rocky_Mountains,200,0.041199992188408035614
obereg,Southeast,200,0.21017411557971263356
obereg,Southwest,200,0.100687827277636586424
obereg,US_Service_schools,200,0.00014621092843037182653
obereg,Far_West,201,0.13134736917085586559
obereg,Great_Lakes,201,0.16874920841317775716
obereg,Mid_East,201,0.1974652522011606032
obereg,New_England,201,0.08944795108861723012
obereg,Outlying_areas,201,0.00044186403271649194561
obereg,Plains,201,0.060345325042124506334
obereg,Rocky_Mountains,201,0.041188484485451397054
obereg,Southeast,201,0.2101878032627932785
obereg,Southwest,201,0.100681261230942277186
obereg,US_Service_schools,201,0.00014548107216053333757
obereg,Far_West,202,0.131347095254953748
obereg,Great_Lakes,202,0.16873863656043132176
obereg,Mid_East,202,0.19742311307304024233
obereg,New_England,202,0.089530847983740897964
obereg,Outlying_areas,202,0.0004433164191605042462
obereg,Plains,202,0.060298147609434160234
obereg,Rocky_Mountains,202,0.04120837789120733401
obereg,Southeast,202,0.21018372856376584604
obereg,Southwest,202,0.10068053035558834235
obereg,US_Service_schools,202,0.00014620628867763710273
obereg,Far_West,203,0.13137144374766117388
obereg,Great_Lakes,203,0.16875040029723153284
obereg,Mid_East,203,0.19746194471271829316
obereg,New_England,203,0.089483564128620410936
obereg,Outlying_areas,203,0.0004423274383967616452
obereg,Plains,203,0.060310228949121710788
obereg,Rocky_Mountains,203,0.04119728261811833209
obereg,Southeast,203,0.2101598736339138408
obereg,Southwest,203,0.10067711190031865899
obereg,US_Service_schools,203,0.00014582257389927518279
obereg,Far_West,204,0.13135947066463262785
obereg,Great_Lakes,204,0.16874808440213743581
obereg,Mid_East,204,0.19745035357383438291
obereg,New_England,204,0.08949548445407798776
obereg,Outlying_areas,204,0.00044262972819192935147
obereg,Plains,204,0.06030474613363666748
obereg,Rocky_Mountains,204,0.041193417251775780842
obereg,Southeast,204,0.21016974571190701878
obereg,Southwest,204,0.100690059820615378935
obereg,US_Service_schools,204,0.00014600825919077804703
obereg,Far_West,205,0.13136183668543575903
obereg,Great_Lakes,205,0.16874732025117215864
obereg,Mid_East,205,0.19745604353014221963
obereg,New_England,205,0.089486658357011886746
obereg,Outlying_areas,205,0.00044293764598394433515
obereg,Plains,205,0.060306482333391250946
obereg,Rocky_Mountains,205,0.041187540376860431292
obereg,Southeast,205,0.21016522854893944836
obereg,Southwest,205,0.10069995674319638532
obereg,US_Service_schools,205,0.00014599552786647202635
obereg,Far_West,206,0.13138072690624433918
obereg,Great_Lakes,206,0.1687608320210435734
obereg,Mid_East,206,0.19748261985162548929
obereg,New_England,206,0.0894623195363690762
obereg,Outlying_areas,206,0.00044215218392121619023
obereg,Plains,206,0.060310206862547615902
obereg,Rocky_Mountains,206,0.041181569533565733722
obereg,Southeast,206,0.21013965438548113548
obereg,Southwest,206,0.10069414296860274209
obereg,US_Service_schools,206,0.00014577575059911211876
obereg,Far_West,207,0.13136521823454459261
obereg,Great_Lakes,207,0.1687276719432192949
obereg,Mid_East,207,0.19742929280807616263
obereg,New_England,207,0.08952178147011984488
obereg,Outlying_areas,207,0.00044417541897075790927
obereg,Plains,207,0.06028846129798175417
obereg,Rocky_Mountains,207,0.041204604809351053267
obereg,Southeast,207,0.21017650396171199268
obereg,Southwest,207,0.100696045260119675266
obereg,US_Service_schools,207,0.00014624479590488583874
obereg,Far_West,208,0.131354751667377968
obereg,Great_Lakes,208,0.16875676319144875048
obereg,Mid_East,208,0.19747702509179973046
obereg,New_England,208,0.089434449260966976304
obereg,Outlying_areas,208,0.00044167942687739720937
obereg,Plains,208,0.060341119748078094543
obereg,Rocky_Mountains,208,0.041176171737961695415
obereg,Southeast,208,0.21017510361620082584
obereg,Southwest,208,0.10069746341013111077
obereg,US_Service_schools,208,0.00014547284915752968645
obereg,Far_West,209,0.13138373267474915785
obereg,Great_Lakes,209,0.16876062482101053179
obereg,Mid_East,209,0.19749723324319994264
obereg,New_England,209,0.0894425927566677138
obereg,Outlying_areas,209,0.00044275236822960617981
obereg,Plains,209,0.060315928085305840645
obereg,Rocky_Mountains,209,0.041167471883508467886
obereg,Southeast,209,0.21012970903601144805
obereg,Southwest,209,0.100714207154059240295
obereg,US_Service_schools,209,0.00014574797725811741976
obereg,Far_West,210,0.1313936979622851803
obereg,Great_Lakes,210,0.16874570024940986739
obereg,Mid_East,210,0.19747069241416603516
obereg,New_England,210,0.089504351294439031254
obereg,Outlying_areas,210,0.00044338591543759236782
obereg,Plains,210,0.06028509528106192702
obereg,Rocky_Mountains,210,0.041198359081980350096
obereg,Southeast,210,0.21013224169792098914
obereg,Southwest,210,0.100680334423404774
obereg,US_Service_schools,210,0.00014614167989420626825
obereg,Far_West,211,0.1313373778403389617
obereg,Great_Lakes,211,0.16876494189231614531
obereg,Mid_East,211,0.19746718004149413962
obereg,New_England,211,0.089461792756113337295
obereg,Outlying_areas,211,0.00043991954993719942046
obereg,Plains,211,0.060351286251831778076
obereg,Rocky_Mountains,211,0.041202872178228897076
obereg,Southeast,211,0.21019171400691697815
obereg,Southwest,211,0.10063749589710842378
obereg,US_Service_schools,211,0.00014541958571409946413
obereg,Far_West,212,0.13138161628660212451
obereg,Great_Lakes,212,0.16873562272170799518
obereg,Mid_East,212,0.19744834798695653434
obereg,New_England,212,0.08951394203315791694
obereg,Outlying_areas,212,0.00044366587711319488828
obereg,Plains,212,0.060290436202307791712
obereg,Rocky_Mountains,212,0.041208767620704850533
obereg,Southeast,212,0.21015504368243139265
obereg,Southwest,212,0.10067645298080909027
obereg,US_Service_schools,212,0.00014610460820918495375
obereg,Far_West,213,0.13136042003496848775
obereg,Great_Lakes,213,0.16876264843398154462
obereg,Mid_East,213,0.19748596696524068638
obereg,New_England,213,0.0894361129224251195
obereg,Outlying_areas,213,0.0004419543024314357212
obereg,Plains,213,0.06033063192148383073
obereg,Rocky_Mountains,213,0.04116581581197852932
obereg,Southeast,213,0.21015764230220273935
obereg,Southwest,213,0.10071317125227009453
obereg,US_Service_schools,213,0.00014563605301749879226
obereg,Far_West,214,0.1313589149697082157
obereg,Great_Lakes,214,0.16875055775629363268
obereg,Mid_East,214,0.19746316808631405179
obereg,New_England,214,0.089468611960679293195
obereg,Outlying_areas,214,0.00044280790546591477868
obereg,Plains,214,0.060313381060280273058
obereg,Rocky_Mountains,214,0.041175881480386347744
obereg,Southeast,214,0.21016714596701642366
obereg,Southwest,214,0.100713632140852920285
obereg,US_Service_schools,214,0.00014589867300297257404
obereg,Far_West,215,0.13135466722228273989
obereg,Great_Lakes,215,0.16874998850173292673
obereg,Mid_East,215,0.1974624235281814876
obereg,New_England,215,0.08947080014736040682
obereg,Outlying_areas,215,0.0004420121752232835019
obereg,Plains,215,0.06032777726185087902
obereg,Rocky_Mountains,215,0.041193402638402598023
obereg,Southeast,215,0.21017730565016124504
obereg,Southwest,215,0.10067591720352744819
obereg,US_Service_schools,215,0.00014570567127705385436
obereg,Far_West,216,0.13134416740133146123
obereg,Great_Lakes,216,0.16874096516797842213
obereg,Mid_East,216,0.19742164424770237434
obereg,New_England,216,0.089532383668719468754
obereg,Outlying_areas,216,0.0004427247410616254572
obereg,Plains,216,0.060297386759543078552
obereg,Rocky_Mountains,216,0.041209921527002373084
obereg,Southeast,216,0.2101906994585066539
obereg,Southwest,216,0.10067390718161153551
obereg,US_Service_schools,216,0.00014619984654304277827
obereg,Far_West,217,0.13136932883060388189
obereg,Great_Lakes,217,0.16875247017840642899
obereg,Mid_East,217,0.19746417665878419713
obereg,New_England,217,0.08948555675038032821
obereg,Outlying_areas,217,0.00044300425692722653552
obereg,Plains,217,0.06029775951836945191
obereg,Rocky_Mountains,217,0.04118056419146947247
obereg,Southeast,217,0.21015039732934538713
obereg,Southwest,217,0.1007106504092018712
obereg,US_Service_schools,217,0.0001460918765117123321
obereg,Far_West,218,0.13135884227877849365
obereg,Great_Lakes,218,0.16873992473817662277
obereg,Mid_East,218,0.19743458835720288461
obereg,New_England,218,0.089515367594424730524
obereg,Outlying_areas,218,0.00044311103836511767372
obereg,Plains,218,0.060298557461109207793
obereg,Rocky_Mountains,218,0.04120482947653153471
obereg,Southeast,218,0.21017649908213624626
obereg,Southwest,218,0.100682189992004720784
obereg,US_Service_schools,218,0.00014608998127036980649
obereg,Far_West,219,0.13136070205995111278
obereg,Great_Lakes,219,0.16874762688045036443
obereg,Mid_East,219,0.19745038660644582821
obereg,New_England,219,0.0894990612308436421
obereg,Outlying_areas,219,0.00044263964092356857163
obereg,Plains,219,0.060304999727284281038
obereg,Rocky_Mountains,219,0.041197711394262761596
obereg,Southeast,219,0.210167533761212972
obereg,Southwest,219,0.100683326189114330225
obereg,US_Service_schools,219,0.00014601250951112977637
obereg,Far_West,220,0.13137257758653428342
obereg,Great_Lakes,220,0.16877669889997212522
obereg,Mid_East,220,0.19750587835340498037
obereg,New_England,220,0.089432447552221333397
obereg,Outlying_areas,220,0.00044123246931961797542
obereg,Plains,220,0.06032570111693983039
obereg,Rocky_Mountains,220,0.041162465053983362746
obereg,Southeast,220,0.21013333918606278477
obereg,Southwest,220,0.10070402425938934049
obereg,US_Service_schools,220,0.00014563552217237222791
obereg,Far_West,221,0.13137286299929339121
obereg,Great_Lakes,221,0.16873968863422247384
obereg,Mid_East,221,0.19742346023609070932
obereg,New_England,221,0.08955844744678929891
obereg,Outlying_areas,221,0.0004442279992962869144
obereg,Plains,221,0.060263890531150580937
obereg,Rocky_Mountains,221,0.04120978292923449405
obereg,Southeast,221,0.21014982994774047606
obereg,Southwest,221,0.10069126199224192504
obereg,US_Service_schools,221,0.00014654728394042748849
obereg,Far_West,222,0.13136969022365535735
obereg,Great_Lakes,222,0.16877439198413488966
obereg,Mid_East,222,0.19750578000654020788
obereg,New_England,222,0.08941622734294660751
obereg,Outlying_areas,222,0.00044122805673443837984
obereg,Plains,222,0.060336700415868741727
obereg,Rocky_Mountains,222,0.041160235917777731203
obereg,Southeast,222,0.21014094299105062203
obereg,Southwest,222,0.100709335020671153204
obereg,US_Service_schools,222,0.00014546804062021314966
obereg,Far_West,223,0.13134956361336643458
obereg,Great_Lakes,223,0.16874394923513063174
obereg,Mid_East,223,0.19743040928197624217
obereg,New_England,223,0.089521554157122337314
obereg,Outlying_areas,223,0.00044273551793225567018
obereg,Plains,223,0.06029697251378388815
obereg,Rocky_Mountains,223,0.041203443834365313416
obereg,Southeast,223,0.21018178042881533433
obereg,Southwest,223,0.10068340995285761154
obereg,US_Service_schools,223,0.0001461814646499212038
obereg,Far_West,224,0.1313577037514932789
obereg,Great_Lakes,224,0.16873146844494546627
obereg,Mid_East,224,0.19741154875739480359
obereg,New_England,224,0.089556525873738846693
obereg,Outlying_areas,224,0.00044398570742523563117
obereg,Plains,224,0.060271284346824582124
obereg,Rocky_Mountains,224,0.041211363694523508425
obereg,Southeast,224,0.21017922797991307621
obereg,Southwest,224,0.100690373514534822315
obereg,US_Service_schools,224,0.00014651792920628168645
obereg,Far_West,225,0.13133086219020850928
obereg,Great_Lakes,225,0.16874160199005685478
obereg,Mid_East,225,0.19740068717337458651
obereg,New_England,225,0.08955974698159473386
obereg,Outlying_areas,225,0.00044262528746498114807
obereg,Plains,225,0.06028619324805917006
obereg,Rocky_Mountains,225,0.04121466672902149206
obereg,Southeast,225,0.21020233145682648073
obereg,Southwest,225,0.100674858552903198936
obereg,US_Service_schools,225,0.00014642639048991463013
obereg,Far_West,226,0.13136213388030349722
obereg,Great_Lakes,226,0.16877749098052950871
obereg,Mid_East,226,0.19751083540087428345
obereg,New_England,226,0.08940167332639076426
obereg,Outlying_areas,226,0.00044026605863236045447
obereg,Plains,226,0.06035451746077553322
obereg,Rocky_Mountains,226,0.04116418098536575985
obereg,Southeast,226,0.21015382619752067266
obereg,Southwest,226,0.100689851580989610195
obereg,US_Service_schools,226,0.0001452241286180347926
obereg,Far_West,227,0.13136491368996429289
obereg,Great_Lakes,227,0.16874275865586019322
obereg,Mid_East,227,0.19743964576159004536
obereg,New_England,227,0.0895276782866986627
obereg,Outlying_areas,227,0.00044384747877798941772
obereg,Plains,227,0.06028884913028581398
obereg,Rocky_Mountains,227,0.041201555328370500567
obereg,Southeast,227,0.21015529835783368462
obereg,Southwest,227,0.100689178891450097065
obereg,US_Service_schools,227,0.0001462744191687710692
obereg,Far_West,228,0.1313520727389356631
obereg,Great_Lakes,228,0.16874437761078135428
obereg,Mid_East,228,0.1974486790903958469
obereg,New_England,228,0.08948996170442390429
obereg,Outlying_areas,228,0.00044208854670083997643
obereg,Plains,228,0.060327715488979649615
obereg,Rocky_Mountains,228,0.041210199721597691896
obereg,Southeast,228,0.2101846371489448878
obereg,Southwest,228,0.10065455328124821947
obereg,US_Service_schools,228,0.00014571466799199246632
obereg,Far_West,229,0.131370230805129609
obereg,Great_Lakes,229,0.16876556260694711689
obereg,Mid_East,229,0.19750220850910126
obereg,New_England,229,0.089418351884527384344
obereg,Outlying_areas,229,0.00044210954723753779063
obereg,Plains,229,0.06033828788031674833
obereg,Rocky_Mountains,229,0.041161343361241659253
obereg,Southeast,229,0.21014236924980684467
obereg,Southwest,229,0.100714048459244568256
obereg,US_Service_schools,229,0.00014548769644729125961
obereg,Far_West,230,0.13136265029471729585
obereg,Great_Lakes,230,0.16875219379318299498
obereg,Mid_East,230,0.19745925672855645506
obereg,New_England,230,0.08948850513641609718
obereg,Outlying_areas,230,0.0004427184376424978102
obereg,Plains,230,0.0603063116732149675
obereg,Rocky_Mountains,230,0.041188155687817690922
obereg,Southeast,230,0.21015882962157056054
obereg,Southwest,230,0.100695382438206056245
obereg,US_Service_schools,230,0.00014599618867533961868
obereg,Far_West,231,0.13136201578917675072
obereg,Great_Lakes,231,0.1687335929213901305
obereg,Mid_East,231,0.19742941481683637287
obereg,New_England,231,0.089523878112886712175
obereg,Outlying_areas,231,0.00044371899459846673665
obereg,Plains,231,0.060292693887518083128
obereg,Rocky_Mountains,231,0.04120743532084606903
obereg,Southeast,231,0.21017571896045976801
obereg,Southwest,231,0.1006853550044122267
obereg,US_Service_schools,231,0.00014617619187546017014
obereg,Far_West,232,0.13135420294766254541
obereg,Great_Lakes,232,0.16874671231179352595
obereg,Mid_East,232,0.19743465144226509505
obereg,New_England,232,0.08951430790332841175
obereg,Outlying_areas,232,0.00044217158553754901982
obereg,Plains,232,0.06029861334552234248
obereg,Rocky_Mountains,232,0.04120572816540651108
obereg,Southeast,232,0.21018139313274633474
obereg,Southwest,232,0.10067613727758414721
obereg,US_Service_schools,232,0.00014608188815345333085
obereg,Far_West,233,0.13137118031969027025
obereg,Great_Lakes,233,0.16875390522316956342
obereg,Mid_East,233,0.19749120978734790508
obereg,New_England,233,0.08942636112411887794
obereg,Outlying_areas,233,0.00044099574733982902096
obereg,Plains,233,0.060355109378404737588
obereg,Rocky_Mountains,233,0.04119676515900188781
obereg,Southeast,233,0.21017116301075484719
obereg,Southwest,233,0.10064818048108048604
obereg,US_Service_schools,233,0.0001451297690915909263
obereg,Far_West,234,0.13135964631660524982
obereg,Great_Lakes,234,0.16875697363482319869
obereg,Mid_East,234,0.19745860470082507016
obereg,New_England,234,0.08949316484591278523
obereg,Outlying_areas,234,0.0004435550404138246641
obereg,Plains,234,0.060291098373703156113
obereg,Rocky_Mountains,234,0.0411679723614607415
obereg,Southeast,234,0.21014577970768654028
obereg,Southwest,234,0.10073691297033948928
obereg,US_Service_schools,234,0.00014629204822992250408
obereg,Far_West,235,0.13135983875699525994
obereg,Great_Lakes,235,0.16875168999710581302
obereg,Mid_East,235,0.19745415028425527623
obereg,New_England,235,0.089489886849075914044
obereg,Outlying_areas,235,0.00044250609571382820434
obereg,Plains,235,0.060305632119165782754
obereg,Rocky_Mountains,235,0.04118906624513807245
obereg,Southeast,235,0.21016621000856080788
obereg,Southwest,235,0.10069503371806440071
obereg,US_Service_schools,235,0.00014598592592481836634
obereg,Far_West,236,0.13135962857156658403
obereg,Great_Lakes,236,0.16875263756960953728
obereg,Mid_East,236,0.19746376916571123814
obereg,New_England,236,0.08946978970242718983
obereg,Outlying_areas,236,0.000442253732357686222
obereg,Plains,236,0.060320481828328396043
obereg,Rocky_Mountains,236,0.041186375664789279205
obereg,Southeast,236,0.2101687582236587847
obereg,Southwest,236,0.100690545766074019444
obereg,US_Service_schools,236,0.00014575977547723078326
obereg,Far_West,237,0.13135905415459028708
obereg,Great_Lakes,237,0.16873437635989578858
obereg,Mid_East,237,0.19741437513237271458
obereg,New_England,237,0.089556438890634108046
obereg,Outlying_areas,237,0.0004435933907694615094
obereg,Plains,237,0.06027999024129992178
obereg,Rocky_Mountains,237,0.041220399003891696943
obereg,Southeast,237,0.2101769190805617099
obereg,Southwest,237,0.10066848997115221188
obereg,US_Service_schools,237,0.00014636377483214878209
obereg,Far_West,238,0.1313812286156669634
obereg,Great_Lakes,238,0.16874585340091634372
obereg,Mid_East,238,0.19746533839663707334
obereg,New_England,238,0.08948094253772881803
obereg,Outlying_areas,238,0.00044299498985535099315
obereg,Plains,238,0.060307851426942770945
obereg,Rocky_Mountains,238,0.041196545842220317917
obereg,Southeast,238,0.2101510275099190102
obereg,Southwest,238,0.10068240898175177195
obereg,US_Service_schools,238,0.00014580829836155993694
obereg,Far_West,239,0.13136044408376268807
obereg,Great_Lakes,239,0.16875436227143679185
obereg,Mid_East,239,0.19746115496544443782
obereg,New_England,239,0.08948417579302506112
obereg,Outlying_areas,239,0.0004425995896139329614
obereg,Plains,239,0.060309338061523978926
obereg,Rocky_Mountains,239,0.041185832183915515086
obereg,Southeast,239,0.21015879584642511805
obereg,Southwest,239,0.10069732880755601783
obereg,US_Service_schools,239,0.00014596839729641865434
obereg,Far_West,240,0.13137384071690888142
obereg,Great_Lakes,240,0.1687680459166892796
obereg,Mid_East,240,0.19750013544499288164
obereg,New_England,240,0.089433933561251942135
